user_id,day_number,hour_of_day,is_evening_session,baseline_unlocks_per_hour,baseline_session_duration_s,baseline_notif_gap_s,unlock_count_per_hour,micro_session_duration_s,notif_to_unlock_gap_s,behavior_drift_score,time_phase_risk,voice_activity_detected,people_nearby_count,vad_confidence_score,bt_signal_strength,P_drift,presence_score,nudge_sent,user_response,is_phubbing
231,3,13,0,10.0,66,41.2,3.9,83,28.9,-0.213,0.273,1,5,0.726,1.0,0.0,100.0,0,none,0
231,3,13,0,10.0,66,41.2,14.9,28,31.6,0.1398,0.225,0,0,0.058,0.177,0.0,100.0,0,none,0
231,3,13,0,10.0,66,41.2,10.2,106,47.9,-0.2123,0.22,1,1,0.977,0.976,0.0,100.0,0,none,0
231,3,15,0,10.0,66,41.2,8.3,56,52.9,-0.1559,0.233,0,0,0.091,0.118,0.0,100.0,0,none,0
231,3,15,0,10.0,66,41.2,11.4,55,26.6,0.0547,0.306,0,0,0.246,0.096,0.0,100.0,0,none,0
231,3,16,0,10.0,66,41.2,5.6,87,40.7,-0.1528,0.324,0,0,0.093,0.001,0.0,100.0,0,none,0
231,3,22,1,10.0,66,41.2,12.3,100,15.7,0.0587,0.4,0,0,0.106,0.059,0.0,100.0,0,none,0
231,4,8,0,10.0,66,41.2,11.5,51,31.7,0.2311,0.251,1,2,0.574,1.0,0.2,80.0,0,none,0
231,4,8,0,10.0,66,41.2,7.3,127,41.9,-0.2717,0.26,0,0,0.148,0.052,0.0,100.0,0,none,0
231,4,11,0,10.0,66,41.2,11.6,69,35.2,-0.1034,0.293,0,0,0.151,0.02,0.0,100.0,0,none,0
231,4,12,0,10.0,66,41.2,30.7,17,4.7,1.0225,0.648,1,1,0.923,0.696,1.0,0.0,1,accept,1
231,4,13,0,10.0,66,41.2,11.1,31,50.6,0.0435,0.263,0,0,0.046,0.029,0.2,80.0,0,none,0
231,4,13,0,10.0,66,41.2,10.8,118,46.1,-0.1962,0.166,0,0,0.112,0.055,0.0,100.0,0,none,0
231,4,13,0,10.0,66,41.2,25.3,28,4.5,0.9807,0.591,1,1,0.581,0.754,1.0,0.0,1,dismiss,1
231,4,17,0,10.0,66,41.2,8.6,98,47.3,-0.2127,0.241,0,0,0.107,0.031,0.0,100.0,0,none,0
231,5,11,0,10.0,66,41.2,8.5,25,51.2,0.0237,0.28,1,1,0.698,0.703,0.2,80.0,0,none,0
231,5,13,0,10.0,66,41.2,6.5,57,40.9,-0.0352,0.313,0,0,0.009,0.144,0.0,100.0,0,none,0
231,5,14,0,10.0,66,41.2,7.7,81,24.7,0.0923,0.251,0,5,0.5,1.0,0.0,100.0,0,none,0
231,5,15,0,10.0,66,41.2,9.3,63,55.0,-0.1238,0.227,0,0,0.048,0.172,0.0,100.0,0,none,0
231,5,15,0,10.0,66,41.2,12.3,35,44.4,0.0554,0.288,1,3,0.815,1.0,0.0,100.0,0,none,0
231,5,18,0,10.0,66,41.2,26.4,25,7.3,1.0245,0.661,1,2,0.835,1.0,1.0,0.0,1,accept,1
231,5,18,0,10.0,66,41.2,6.1,65,45.8,-0.0355,0.317,0,0,0.039,0.14,0.0,100.0,0,none,0
231,5,20,1,10.0,66,41.2,24.5,27,6.1,1.2269,0.824,1,2,0.765,1.0,1.0,0.0,1,accept,1
231,6,10,0,10.0,66,41.2,9.7,72,57.2,-0.1592,0.252,0,0,0.125,0.084,0.0,100.0,0,none,0
231,6,12,0,10.0,66,41.2,6.3,82,39.0,-0.2082,0.245,1,6,0.682,1.0,0.0,100.0,0,none,0
231,6,12,0,10.0,66,41.2,21.6,11,6.0,0.7828,0.592,1,4,0.853,1.0,1.0,0.0,1,accept,1
231,6,12,0,10.0,66,41.2,10.2,45,48.4,-0.0785,0.292,0,0,0.11,0.104,0.0,100.0,0,none,0
231,6,18,0,10.0,66,41.2,9.3,39,43.0,0.1279,0.197,0,0,0.216,0.185,0.0,100.0,0,none,0
231,6,18,0,10.0,66,41.2,6.5,59,28.1,0.0497,0.224,0,0,0.152,0.144,0.0,100.0,0,none,0
231,6,19,1,10.0,66,41.2,23.9,18,1.4,0.7857,0.7,0,0,0.043,0.146,1.0,0.0,0,none,1
231,6,21,1,10.0,66,41.2,30.4,13,4.4,0.9806,0.804,1,5,0.942,1.0,1.0,0.0,1,dismiss,1
231,7,8,0,10.0,66,41.2,7.9,52,37.2,0.0022,0.191,0,0,0.112,0.19,0.0,100.0,0,none,0
231,7,11,0,10.0,66,41.2,8.7,70,24.5,-0.049,0.221,0,0,0.024,0.081,0.0,100.0,0,none,1
231,7,11,0,10.0,66,41.2,12.9,101,33.9,-0.0847,0.236,0,0,0.088,0.136,0.0,100.0,0,none,0
231,7,15,0,10.0,66,41.2,9.2,74,51.0,-0.168,0.24,0,0,0.016,0.156,0.0,100.0,0,none,0
231,7,16,0,10.0,66,41.2,12.9,31,58.5,0.0774,0.239,1,7,0.764,1.0,0.2,80.0,0,none,0
231,7,16,0,10.0,66,41.2,9.2,97,28.9,-0.133,0.274,0,0,0.3,0.01,0.0,100.0,0,none,1
231,7,17,0,10.0,66,41.2,10.3,54,44.8,0.1267,0.332,0,0,0.063,0.188,0.0,100.0,0,none,0
231,7,19,1,10.0,66,41.2,26.7,9,3.3,1.0507,0.726,1,2,0.855,1.0,1.0,0.0,1,accept,1
231,8,8,0,10.0,66,41.2,5.8,67,25.0,-0.027,0.233,0,0,0.044,0.035,0.0,100.0,0,none,0
231,8,9,0,10.0,66,41.2,4.8,44,24.9,-0.0259,0.204,0,0,0.052,0.082,0.0,100.0,0,none,0
231,8,11,0,10.0,66,41.2,6.6,70,40.9,-0.0767,0.266,0,0,0.039,0.019,0.0,100.0,0,none,0
231,8,11,0,10.0,66,41.2,7.9,111,39.7,-0.0694,0.35,0,0,0.029,0.126,0.0,100.0,0,none,0
231,8,14,0,10.0,66,41.2,7.0,99,22.3,-0.1427,0.37,1,1,0.858,0.927,0.0,100.0,0,none,0
231,8,20,1,10.0,66,41.2,30.4,16,3.7,1.0901,0.895,1,1,0.885,0.785,1.0,0.0,1,accept,1
231,8,20,1,10.0,66,41.2,20.7,6,5.1,1.0881,0.85,1,2,0.944,1.0,1.0,0.0,1,accept,1
231,8,21,1,10.0,66,41.2,7.9,83,32.0,-0.1883,0.44,0,0,0.041,0.113,0.0,100.0,0,none,0
231,9,8,0,10.0,66,41.2,11.1,33,42.1,0.1644,0.183,0,0,0.038,0.125,0.0,100.0,0,none,0
231,9,11,0,10.0,66,41.2,9.3,48,49.1,0.1661,0.26,1,2,0.842,1.0,0.0,100.0,0,none,0
231,9,12,0,10.0,66,41.2,8.0,68,51.6,-0.123,0.239,1,3,0.874,1.0,0.0,100.0,0,none,0
231,9,12,0,10.0,66,41.2,5.4,106,39.0,-0.3048,0.233,0,2,0.5,1.0,0.0,100.0,0,none,0
231,9,14,0,10.0,66,41.2,7.7,48,32.9,0.0923,0.235,0,0,0.3,0.151,0.0,100.0,0,none,0
231,9,16,0,10.0,66,41.2,9.6,57,48.9,-0.0072,0.26,0,0,0.055,0.026,0.0,100.0,0,none,0
231,9,17,0,10.0,66,41.2,5.6,50,52.8,-0.1766,0.225,1,4,0.939,1.0,0.0,100.0,0,none,0
231,9,17,0,10.0,66,41.2,13.8,74,49.3,-0.028,0.302,0,0,0.009,0.041,0.0,100.0,0,none,0
231,10,14,0,10.0,66,41.2,8.9,148,32.8,-0.3382,0.238,0,0,0.202,0.054,0.0,100.0,0,none,0
231,10,14,0,10.0,66,41.2,22.9,12,2.2,0.9259,0.661,1,5,0.795,1.0,1.0,0.0,1,accept,1
231,10,15,0,10.0,66,41.2,8.2,75,24.9,0.0672,0.232,0,0,0.233,0.06,0.0,100.0,0,none,0
231,10,16,0,10.0,66,41.2,20.1,5,7.0,1.0618,0.653,1,3,0.85,1.0,1.0,0.0,1,accept,1
231,10,17,0,10.0,66,41.2,4.0,74,26.0,-0.1049,0.301,0,0,0.082,0.016,0.0,100.0,0,none,0
231,10,17,0,10.0,66,41.2,11.2,68,36.4,0.0004,0.23,0,0,0.006,0.175,0.0,100.0,0,none,0
231,10,18,0,10.0,66,41.2,10.1,119,41.4,-0.1056,0.26,0,0,0.002,0.072,0.0,100.0,0,none,0
231,10,21,1,10.0,66,41.2,23.5,23,3.1,0.9329,0.838,1,1,0.908,0.946,1.0,0.0,1,accept,1
231,11,8,0,10.0,66,41.2,6.0,115,35.3,-0.186,0.292,0,0,0.053,0.14,0.0,100.0,0,none,0
231,11,9,0,10.0,66,41.2,7.0,83,22.8,0.1105,0.242,0,0,0.178,0.104,0.0,100.0,0,none,0
231,11,9,0,10.0,66,41.2,13.1,88,39.5,-0.0197,0.171,1,2,0.838,1.0,0.0,100.0,0,none,0
231,11,12,0,10.0,66,41.2,11.7,76,46.1,-0.1369,0.223,0,0,0.007,0.172,0.0,100.0,0,none,0
231,11,14,0,10.0,66,41.2,11.0,47,54.7,-0.018,0.201,1,3,0.951,1.0,0.0,100.0,0,none,0
231,11,15,0,10.0,66,41.2,7.2,51,64.0,-0.181,0.283,1,3,0.794,1.0,0.0,100.0,0,none,0
231,11,15,0,10.0,66,41.2,11.8,30,36.1,0.227,0.277,0,0,0.074,0.079,0.2,80.0,0,none,0
231,11,16,0,10.0,66,41.2,7.6,32,48.7,0.0069,0.218,0,0,0.048,0.193,0.2,80.0,0,none,0
231,12,10,0,10.0,66,41.2,10.9,55,64.7,-0.0291,0.263,0,0,0.258,0.057,0.0,100.0,0,none,0
231,12,12,0,10.0,66,41.2,8.1,66,21.8,-0.0112,0.257,0,0,0.3,0.002,0.0,100.0,0,none,0
231,12,14,0,10.0,66,41.2,6.5,128,38.5,-0.1982,0.248,0,0,0.095,0.048,0.0,100.0,0,none,0
231,12,14,0,10.0,66,41.2,5.7,90,32.0,-0.1658,0.218,0,0,0.051,0.16,0.0,100.0,0,none,0
231,12,14,0,10.0,66,41.2,10.5,66,30.0,0.0579,0.355,0,0,0.054,0.179,0.0,100.0,0,none,0
231,12,17,0,10.0,66,41.2,8.1,104,28.6,-0.1357,0.233,1,4,0.92,1.0,0.0,100.0,0,none,0
231,12,18,0,10.0,66,41.2,5.8,35,27.5,0.1118,0.21,1,1,0.923,0.873,0.0,100.0,0,none,0
231,12,22,1,10.0,66,41.2,22.7,5,4.3,1.0313,0.759,0,0,0.062,0.027,1.0,0.0,0,none,1
231,13,8,0,10.0,66,41.2,8.4,43,27.3,0.1195,0.243,0,0,0.018,0.129,0.0,100.0,0,none,0
231,13,8,0,10.0,66,41.2,10.3,65,44.8,0.0112,0.289,0,0,0.114,0.1,0.0,100.0,0,none,0
231,13,11,0,10.0,66,41.2,9.1,75,19.5,-0.0658,0.288,0,0,0.205,0.078,0.0,100.0,0,none,0
231,13,13,0,10.0,66,41.2,7.2,91,16.9,0.0172,0.319,0,0,0.267,0.097,0.0,100.0,0,none,0
231,13,17,0,10.0,66,41.2,15.5,32,30.5,0.297,0.174,0,0,0.073,0.033,0.4,60.0,0,none,0
231,13,17,0,10.0,66,41.2,8.5,35,40.6,0.1097,0.212,0,0,0.08,0.06,0.2,80.0,0,none,0
231,13,19,1,10.0,66,41.2,29.9,11,8.1,0.9458,0.71,1,1,0.912,0.82,1.0,0.0,1,dismiss,0
231,13,21,1,10.0,66,41.2,20.9,14,1.5,0.9361,0.774,1,2,0.792,1.0,1.0,0.0,1,accept,1
231,14,9,0,10.0,66,41.2,13.3,80,49.0,0.0213,0.258,1,6,0.792,1.0,0.2,80.0,0,none,0
231,14,10,0,10.0,66,41.2,8.4,26,27.5,0.0893,0.314,0,0,0.084,0.011,0.0,100.0,0,none,0
231,14,11,0,10.0,66,41.2,13.7,77,47.9,0.034,0.251,0,0,0.097,0.18,0.2,80.0,0,none,0
231,14,14,0,10.0,66,41.2,8.1,42,17.8,0.1749,0.317,1,3,0.796,1.0,0.0,100.0,0,none,0
231,14,14,0,10.0,66,41.2,10.9,25,51.7,0.1215,0.254,0,0,0.145,0.156,0.2,80.0,0,none,0
231,14,15,0,10.0,66,41.2,12.5,85,45.8,-0.0053,0.279,0,0,0.3,0.132,0.0,100.0,0,none,0
231,14,17,0,10.0,66,41.2,10.2,43,22.8,0.1906,0.267,0,0,0.037,0.04,0.0,100.0,0,none,0
231,14,19,1,10.0,66,41.2,21.0,7,6.2,0.8432,0.957,1,2,0.677,1.0,1.0,0.0,1,accept,1
232,1,8,0,3.9,108,58.6,11.3,37,4.3,0.8858,0.583,0,1,0.5,0.954,0.6,40.0,0,none,1
232,1,8,0,3.9,108,58.6,1.0,109,47.8,-0.1677,0.305,0,0,0.195,0.098,0.0,100.0,0,none,0
232,1,9,0,3.9,108,58.6,3.4,110,53.9,-0.0306,0.194,1,5,0.885,1.0,0.0,100.0,0,none,0
232,1,16,0,3.9,108,58.6,8.1,8,4.3,0.8364,0.57,1,6,0.601,1.0,0.8,20.0,1,accept,1
232,1,17,0,3.9,108,58.6,11.9,23,5.8,0.9324,0.726,1,1,0.568,0.691,0.8,20.0,1,dismiss,1
232,1,20,1,3.9,108,58.6,8.2,13,8.2,0.7638,0.755,1,5,0.877,1.0,0.6,40.0,1,accept,1
232,1,21,1,3.9,108,58.6,13.0,24,5.4,1.0388,0.748,1,2,0.634,1.0,0.8,20.0,1,dismiss,1
232,1,21,1,3.9,108,58.6,11.3,37,4.9,0.7165,0.898,1,3,0.642,1.0,0.6,40.0,1,dismiss,1
232,2,8,0,3.9,108,58.6,3.1,90,56.2,-0.0606,0.207,1,3,0.801,1.0,0.0,100.0,0,none,0
232,2,8,0,3.9,108,58.6,4.1,129,55.7,0.0664,0.188,0,0,0.012,0.174,0.0,100.0,0,none,1
232,2,12,0,3.9,108,58.6,3.1,116,53.0,-0.0866,0.343,0,0,0.024,0.185,0.0,100.0,0,none,0
232,2,14,0,3.9,108,58.6,3.5,100,68.7,-0.1251,0.356,0,0,0.0,0.023,0.0,100.0,0,none,0
232,2,17,0,3.9,108,58.6,4.3,93,70.5,-0.0216,0.301,0,0,0.065,0.13,0.0,100.0,0,none,0
232,2,18,0,3.9,108,58.6,7.1,139,59.1,0.1786,0.34,0,0,0.008,0.128,0.0,100.0,0,none,0
232,2,20,1,3.9,108,58.6,11.6,36,8.0,0.8427,0.643,1,5,0.69,1.0,0.6,40.0,1,accept,1
232,2,21,1,3.9,108,58.6,1.0,132,59.9,-0.1722,0.433,0,0,0.174,0.126,0.0,100.0,0,none,0
232,3,10,0,3.9,108,58.6,1.2,125,68.4,-0.3134,0.193,0,0,0.268,0.061,0.0,100.0,0,none,0
232,3,14,0,3.9,108,58.6,2.4,54,57.0,0.1286,0.237,0,0,0.049,0.108,0.0,100.0,0,none,0
232,3,14,0,3.9,108,58.6,2.4,109,44.7,-0.0542,0.239,1,3,0.511,1.0,0.0,100.0,0,none,1
232,3,15,0,3.9,108,58.6,8.0,95,66.2,0.2419,0.266,0,0,0.092,0.085,0.0,100.0,0,none,0
232,3,15,0,3.9,108,58.6,1.0,24,73.7,-0.1272,0.219,1,6,0.911,1.0,0.2,80.0,0,none,0
232,3,16,0,3.9,108,58.6,3.5,76,69.8,-0.0283,0.289,0,0,0.001,0.108,0.0,100.0,0,none,0
232,3,16,0,3.9,108,58.6,4.5,88,70.2,-0.0179,0.28,0,0,0.208,0.09,0.0,100.0,0,none,0
232,3,19,1,3.9,108,58.6,9.9,26,1.3,0.9143,0.662,1,2,0.509,1.0,0.8,20.0,1,accept,1
232,4,12,0,3.9,108,58.6,4.1,60,51.0,0.1513,0.223,0,0,0.085,0.083,0.0,100.0,0,none,0
232,4,13,0,3.9,108,58.6,8.1,41,2.8,0.8155,0.655,1,1,0.742,0.671,0.6,40.0,1,accept,1
232,4,14,0,3.9,108,58.6,2.1,94,58.9,-0.0748,0.345,1,2,0.805,1.0,0.0,100.0,0,none,0
232,4,18,0,3.9,108,58.6,4.0,121,54.5,-0.0253,0.243,0,0,0.121,0.041,0.0,100.0,0,none,0
232,4,18,0,3.9,108,58.6,3.2,99,60.1,-0.0852,0.312,0,0,0.088,0.114,0.0,100.0,0,none,0
232,4,18,0,3.9,108,58.6,4.4,106,63.1,0.0692,0.252,0,0,0.018,0.183,0.0,100.0,0,none,0
232,4,20,1,3.9,108,58.6,8.0,9,9.1,0.9977,0.745,1,7,0.767,1.0,0.6,40.0,1,ignore,1
232,4,21,1,3.9,108,58.6,5.8,15,6.1,0.7625,1.0,1,3,0.516,1.0,0.8,20.0,1,ignore,1
232,5,8,0,3.9,108,58.6,10.0,130,55.5,0.5439,0.257,0,0,0.3,0.017,0.2,80.0,0,none,0
232,5,9,0,3.9,108,58.6,5.4,157,40.8,0.1724,0.338,0,0,0.22,0.004,0.0,100.0,0,none,0
232,5,10,0,3.9,108,58.6,1.8,86,62.3,-0.3072,0.216,0,0,0.003,0.196,0.0,100.0,0,none,0
232,5,13,0,3.9,108,58.6,1.0,85,62.2,-0.191,0.282,0,0,0.016,0.036,0.0,100.0,0,none,0
232,5,14,0,3.9,108,58.6,2.8,159,46.9,-0.1906,0.354,0,0,0.029,0.029,0.0,100.0,0,none,0
232,5,17,0,3.9,108,58.6,4.0,121,39.9,0.1185,0.255,0,0,0.3,0.072,0.0,100.0,0,none,0
232,5,20,1,3.9,108,58.6,8.1,24,0.7,0.7306,0.852,1,4,0.888,1.0,0.8,20.0,1,accept,1
232,5,21,1,3.9,108,58.6,1.8,60,58.6,-0.0315,0.43,0,0,0.068,0.033,0.0,100.0,0,none,0
232,6,9,0,3.9,108,58.6,5.8,90,54.7,0.0932,0.215,0,0,0.007,0.112,0.0,100.0,0,none,0
232,6,10,0,3.9,108,58.6,5.5,135,80.5,-0.0499,0.205,1,2,0.66,1.0,0.0,100.0,0,none,0
232,6,11,0,3.9,108,58.6,3.7,106,73.0,0.0294,0.218,0,0,0.067,0.117,0.0,100.0,0,none,0
232,6,11,0,3.9,108,58.6,8.8,21,4.5,0.8268,0.695,1,2,0.957,1.0,0.8,20.0,1,accept,1
232,6,14,0,3.9,108,58.6,8.0,18,4.8,0.8062,0.629,1,1,0.889,0.953,0.8,20.0,1,dismiss,1
232,6,15,0,3.9,108,58.6,1.3,114,33.1,-0.1462,0.283,1,2,0.903,1.0,0.0,100.0,0,none,0
232,6,16,0,3.9,108,58.6,1.4,103,71.4,-0.197,0.171,0,0,0.024,0.156,0.0,100.0,0,none,0
232,6,19,1,3.9,108,58.6,7.9,14,2.5,0.7061,0.906,1,5,0.943,1.0,0.8,20.0,1,dismiss,1
232,7,9,0,3.9,108,58.6,4.9,134,82.2,-0.0161,0.323,0,0,0.3,0.095,0.0,100.0,0,none,0
232,7,12,0,3.9,108,58.6,5.6,82,58.2,0.2038,0.247,0,0,0.216,0.099,0.0,100.0,0,none,0
232,7,12,0,3.9,108,58.6,1.6,156,79.6,-0.3346,0.272,0,0,0.02,0.03,0.0,100.0,0,none,0
232,7,12,0,3.9,108,58.6,4.1,148,52.1,-0.1686,0.252,1,4,0.514,1.0,0.0,100.0,0,none,0
232,7,15,0,3.9,108,58.6,8.5,25,2.1,1.0087,0.552,1,4,0.581,1.0,0.8,20.0,1,dismiss,1
232,7,16,0,3.9,108,58.6,3.2,87,55.7,0.0651,0.247,0,0,0.235,0.07,0.0,100.0,0,none,0
232,7,17,0,3.9,108,58.6,1.7,80,52.8,-0.0778,0.217,0,0,0.089,0.176,0.0,100.0,0,none,0
232,7,18,0,3.9,108,58.6,5.0,96,64.5,-0.0806,0.264,0,0,0.29,0.176,0.0,100.0,0,none,0
232,8,8,0,3.9,108,58.6,5.4,75,52.1,0.1079,0.29,0,0,0.115,0.071,0.0,100.0,0,none,0
232,8,8,0,3.9,108,58.6,5.1,120,48.9,0.0521,0.241,0,0,0.034,0.1,0.0,100.0,0,none,0
232,8,11,0,3.9,108,58.6,2.4,102,54.9,-0.0595,0.27,0,0,0.07,0.097,0.0,100.0,0,none,1
232,8,11,0,3.9,108,58.6,6.9,30,4.9,0.6757,0.648,1,1,0.952,0.983,0.6,40.0,1,accept,1
232,8,13,0,3.9,108,58.6,1.2,148,63.8,-0.2067,0.184,1,3,0.891,1.0,0.0,100.0,0,none,0
232,8,14,0,3.9,108,58.6,3.9,127,54.4,0.0811,0.224,0,0,0.13,0.001,0.0,100.0,0,none,0
232,8,14,0,3.9,108,58.6,14.4,8,4.5,1.3362,0.566,1,1,0.832,0.688,1.0,0.0,1,dismiss,1
232,8,15,0,3.9,108,58.6,3.0,56,36.6,0.1132,0.274,0,0,0.084,0.15,0.0,100.0,0,none,1
232,9,9,0,3.9,108,58.6,10.9,21,7.7,1.07,0.616,1,6,0.878,1.0,0.8,20.0,1,dismiss,1
232,9,12,0,3.9,108,58.6,2.3,149,68.9,-0.2961,0.202,1,1,0.915,0.94,0.0,100.0,0,none,0
232,9,16,0,3.9,108,58.6,6.4,75,62.5,0.1548,0.218,0,0,0.05,0.098,0.0,100.0,0,none,0
232,9,16,0,3.9,108,58.6,1.0,136,63.8,-0.3833,0.233,0,0,0.261,0.027,0.0,100.0,0,none,0
232,9,19,1,3.9,108,58.6,7.8,15,5.4,0.7852,1.0,1,3,0.902,1.0,0.8,20.0,1,accept,1
232,9,19,1,3.9,108,58.6,7.9,20,7.8,0.97,0.807,1,4,0.509,1.0,0.6,40.0,1,dismiss,1
232,9,20,1,3.9,108,58.6,7.3,18,7.0,0.8076,0.825,1,3,0.824,1.0,0.8,20.0,1,accept,1
232,9,21,1,3.9,108,58.6,5.5,75,42.0,0.2595,0.447,0,0,0.3,0.178,0.2,80.0,0,none,0
232,10,13,0,3.9,108,58.6,4.8,102,55.7,0.081,0.198,1,4,0.781,1.0,0.0,100.0,0,none,0
232,10,13,0,3.9,108,58.6,8.4,70,47.8,0.5557,0.191,0,0,0.138,0.075,0.2,80.0,0,none,0
232,10,15,0,3.9,108,58.6,4.1,98,37.1,0.2129,0.274,0,0,0.031,0.184,0.0,100.0,0,none,0
232,10,18,0,3.9,108,58.6,1.0,88,57.7,-0.119,0.249,0,0,0.0,0.068,0.0,100.0,0,none,0
232,10,19,1,3.9,108,58.6,7.9,20,2.9,0.8205,0.879,1,1,0.709,0.845,0.8,20.0,1,accept,1
232,10,19,1,3.9,108,58.6,12.1,26,3.9,1.06,0.933,1,4,0.782,1.0,0.8,20.0,1,dismiss,0
232,10,21,1,3.9,108,58.6,12.9,22,9.8,1.3405,0.889,1,6,0.65,1.0,0.8,20.0,1,accept,1
232,10,21,1,3.9,108,58.6,11.7,12,1.9,0.9885,0.957,0,0,0.013,0.039,0.8,20.0,0,none,1
232,11,11,0,3.9,108,58.6,2.6,127,62.2,-0.1272,0.235,0,0,0.151,0.055,0.0,100.0,0,none,0
232,11,11,0,3.9,108,58.6,6.7,102,91.1,0.0779,0.289,0,0,0.25,0.021,0.0,100.0,0,none,0
232,11,11,0,3.9,108,58.6,7.3,79,59.2,0.3225,0.182,0,0,0.131,0.188,0.2,80.0,0,none,0
232,11,13,0,3.9,108,58.6,11.5,16,5.3,0.8748,0.636,1,6,0.934,1.0,0.8,20.0,1,accept,1
232,11,14,0,3.9,108,58.6,4.4,96,45.4,0.0953,0.214,0,0,0.226,0.092,0.0,100.0,0,none,0
232,11,15,0,3.9,108,58.6,3.5,139,56.5,-0.1143,0.286,0,0,0.113,0.009,0.0,100.0,0,none,0
232,11,18,0,3.9,108,58.6,3.8,126,64.8,-0.0875,0.288,0,0,0.238,0.025,0.0,100.0,0,none,0
232,11,21,1,3.9,108,58.6,5.0,131,74.9,0.0314,0.399,0,0,0.21,0.03,0.0,100.0,0,none,0
232,12,9,0,3.9,108,58.6,4.8,146,47.4,-0.0273,0.251,0,0,0.074,0.008,0.0,100.0,0,none,0
232,12,9,0,3.9,108,58.6,6.6,121,51.4,0.2168,0.331,0,0,0.04,0.114,0.2,80.0,0,none,0
232,12,10,0,3.9,108,58.6,1.5,92,55.7,-0.1803,0.194,0,0,0.004,0.019,0.0,100.0,0,none,0
232,12,16,0,3.9,108,58.6,11.6,11,6.5,1.1706,0.58,0,3,0.5,1.0,0.8,20.0,0,none,1
232,12,16,0,3.9,108,58.6,6.0,100,65.5,0.1862,0.16,0,0,0.093,0.137,0.0,100.0,0,none,0
232,12,16,0,3.9,108,58.6,9.6,20,5.0,0.9353,0.633,0,2,0.916,1.0,0.8,20.0,1,dismiss,1
232,12,18,0,3.9,108,58.6,10.3,23,0.6,1.0024,0.646,1,3,0.733,1.0,0.8,20.0,1,accept,1
232,12,19,1,3.9,108,58.6,9.9,31,1.3,0.8096,0.712,1,1,0.85,0.652,0.8,20.0,1,dismiss,1
232,13,8,0,3.9,108,58.6,4.3,83,51.8,0.2158,0.277,0,0,0.089,0.031,0.0,100.0,0,none,0
232,13,11,0,3.9,108,58.6,4.2,104,25.2,0.1647,0.234,0,0,0.008,0.077,0.0,100.0,0,none,0
232,13,12,0,3.9,108,58.6,3.7,158,49.8,-0.0176,0.161,0,0,0.046,0.185,0.0,100.0,0,none,0
232,13,12,0,3.9,108,58.6,3.3,177,51.7,-0.1726,0.222,0,0,0.107,0.141,0.0,100.0,0,none,0
232,13,13,0,3.9,108,58.6,3.8,67,71.9,-0.0317,0.338,0,0,0.017,0.037,0.0,100.0,0,none,0
232,13,14,0,3.9,108,58.6,12.8,18,1.4,1.2847,0.789,1,3,0.893,1.0,1.0,0.0,1,accept,1
232,13,14,0,3.9,108,58.6,5.1,157,58.5,-0.0666,0.225,0,0,0.239,0.028,0.0,100.0,0,none,0
232,13,17,0,3.9,108,58.6,3.8,107,28.5,0.1123,0.284,1,3,0.779,1.0,0.0,100.0,0,none,0
232,14,13,0,3.9,108,58.6,9.1,27,0.5,1.0135,0.565,1,2,0.889,1.0,0.8,20.0,1,accept,0
232,14,14,0,3.9,108,58.6,1.0,96,50.6,-0.1281,0.161,1,1,0.636,0.86,0.0,100.0,0,none,0
232,14,14,0,3.9,108,58.6,3.4,122,63.7,-0.0157,0.302,0,0,0.075,0.002,0.0,100.0,0,none,0
232,14,14,0,3.9,108,58.6,1.6,93,61.7,-0.1169,0.328,0,0,0.071,0.066,0.0,100.0,0,none,0
232,14,16,0,3.9,108,58.6,6.4,150,76.2,0.1295,0.229,0,0,0.123,0.03,0.0,100.0,0,none,0
232,14,17,0,3.9,108,58.6,6.5,119,62.2,0.1384,0.256,0,0,0.051,0.098,0.0,100.0,0,none,0
232,14,18,0,3.9,108,58.6,1.5,138,81.5,-0.3615,0.302,1,5,0.922,1.0,0.0,100.0,0,none,0
232,14,22,1,3.9,108,58.6,9.5,26,4.3,0.7479,0.77,1,2,0.862,1.0,0.8,20.0,1,dismiss,1
233,1,8,0,8.5,157,25.1,27.9,34,5.0,1.0193,0.619,1,4,0.877,1.0,1.0,0.0,1,accept,1
233,1,8,0,8.5,157,25.1,8.4,205,27.4,-0.1379,0.188,0,0,0.022,0.121,0.0,100.0,0,none,0
233,1,11,0,8.5,157,25.1,10.4,189,30.5,-0.0605,0.275,0,0,0.173,0.037,0.0,100.0,0,none,0
233,1,12,0,8.5,157,25.1,22.5,50,4.2,1.3101,0.692,1,1,0.915,0.876,0.8,20.0,1,ignore,1
233,1,15,0,8.5,157,25.1,8.2,153,30.6,0.0372,0.237,0,0,0.01,0.044,0.0,100.0,0,none,0
233,1,16,0,8.5,157,25.1,21.4,50,6.1,0.9936,0.674,1,4,0.845,1.0,0.8,20.0,1,dismiss,1
233,1,17,0,8.5,157,25.1,8.2,125,15.1,0.1222,0.241,0,0,0.011,0.067,0.0,100.0,0,none,0
233,1,19,1,8.5,157,25.1,6.8,173,27.0,-0.1224,0.421,0,0,0.03,0.111,0.0,100.0,0,none,0
233,2,8,0,8.5,157,25.1,9.8,79,23.7,0.134,0.355,0,0,0.244,0.12,0.0,100.0,0,none,0
